int_dep_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Jacksonville,512,114,1996,1999,2007,2007,30228959266,32883768206,1121,3459,3318,3580,4168,306683
Cape Canaveral,554,85,2002,2002,2005,2004,23231168025,4717866202,294,1567,491,731,4922,379153
Saint Johns,4,3,1976,1980,1982,1981,1276548,822421,1238,1284,1235,1214,3,252
Paulsboro,126,110,2007,2007,2010,2010,16489394924,30773972986,1956,2346,2557,2570,1504,115582
Benicia,165,114,2004,2006,2004,2006,37721941967,25761278340,4878,4024,4402,4573,2688,207239
Camden,31,31,2007,2007,2007,2008,2289874963,3789607056,3478,3155,3298,3321,252,19321
Jobstown,21,21,2010,2010,2011,2011,1753803994,2867923262,3549,3513,3530,3501,194,14941
Empire,51,51,2007,2007,2009,2010,5927729469,9766078469,2608,3687,3981,4474,672,51762
Groves,50,50,2010,2010,2011,2011,6494744718,10699980009,4308,4175,4560,4493,665,51331
Elizabethport,142,69,2008,2004,2008,2008,15449891879,18320163402,1978,2517,2300,2359,1907,146645
Providence,82,51,2009,2008,2011,2011,4722422868,5639235209,1170,2591,2405,2131,502,38531
Clayton,36,32,2006,2005,2007,2007,80400322,119158492,152,146,146,146,21,1602
Loop Terminal,133,129,2009,2009,2013,2013,94639040868,178293903518,2447,5657,7643,8010,6231,480458
Bal Harbour,1,1,2016,2016,2016,2016,1921637,3298466,55,55,55,55,2,132
Milwaukee,31,29,2000,2000,2003,2004,328978397,522707542,568,530,568,576,47,3545
Sarasota,2,2,2006,2006,2007,2011,172463934,201646383,1017,1017,1006,1197,27,2082
Port Ingleside,131,118,2008,2008,2010,2010,34404381096,64554957766,3356,3987,4729,4758,2944,226875
Sault Ste Marie,554,148,1990,1997,1991,1991,5058519869,8247682985,494,437,414,404,637,47821
Ashtabula,27,20,1996,1998,1993,1993,93369622,150020908,191,275,299,298,29,2149
Pascagoula,259,180,2009,2009,2010,2010,18604415582,31120356626,1439,2670,2421,2410,2474,190371
Morehead City,73,60,2002,2002,2004,2004,3752556986,5394948483,3379,2854,3138,3157,724,55819
Pilottown,24,24,2006,2006,2008,2008,824238719,1389353233,863,1117,1508,1531,112,8560
Delaware City,94,55,2005,2007,2009,2009,6712544180,12135783317,1095,1909,2180,2199,682,52367
Homer,14,14,1994,1994,2011,2010,307782446,456405838,740,1693,2875,2723,77,5863
Hueneme,188,98,2007,2007,2007,2007,32999801063,13830695235,3215,4499,4338,3515,2467,190473
Valdez,17,17,2005,2005,2007,2007,1469953528,2470528900,2157,3297,7958,7927,253,19280
Fernandina Beach,64,31,2004,1997,2000,1999,812691346,962000583,1379,2077,1930,1866,324,24623
Deer Park,109,76,2008,2009,2009,2008,4278689424,4396897271,741,2152,1261,1768,546,41924
Davisville,87,32,2011,2008,2012,2012,16792296834,5089169794,3498,3050,3374,3344,893,68669
Houma,17,16,2002,2002,2004,2004,41965108,65505096,675,1367,845,968,44,3287
Saint Pete Beach,16,16,2001,2001,2010,2011,350130367,579288771,143,915,1121,1400,58,4449
Brevort,10,5,1985,1984,1995,1992,67129495,94108068,279,461,363,348,11,807
Burns Harbor,77,38,1985,1991,1987,1987,804125313,1372007520,378,519,433,429,91,6822
Baton Rouge,25,24,2008,2008,2009,2009,2426956899,4023738404,2421,3545,3343,3292,371,28641
Florida City,3,3,2003,2003,2004,2005,891601503,1137266160,11234,9110,8347,7357,127,9816
Afognak,35,29,1986,1986,2007,2010,1254748166,1088413495,1124,1819,3500,3871,283,21731
New Bedford,10,10,1989,1989,1990,1989,76663340,64000313,2048,7036,2804,2521,67,5087
Gulfport,112,16,1999,2000,1999,2001,1819854441,2006140305,979,1397,1147,1187,420,32181
Barnegat,4,4,1988,1988,2012,2012,72799992,72015073,148,209,501,493,5,380
Dana Point,8,8,2008,2008,2009,2009,7434228476,14458205984,5547,5842,7390,7418,436,33749
Venice,68,68,2005,2005,2009,2010,5090569764,8725689467,1209,2727,3146,3309,599,45944
Rainier,29,29,2007,2007,2011,2011,5069175464,9427894568,4899,4175,5045,5048,375,28965
Portsmouth,42,29,2007,2006,2010,2010,1002785625,1481951638,586,2330,1511,1462,183,13965
Redwood City,59,15,1995,2009,1999,1999,3663236125,5979791356,965,3886,1501,1493,320,24430
Portland,52,45,2004,2003,2011,2011,3454045275,5714807655,767,2509,2659,2708,434,33240
Bainbridge Island,4,4,1985,1985,1994,1986,44493448,12156264,1535,1789,2212,2003,34,2541
Hampton,4,4,1998,1998,2014,2015,138794600,213918437,331,1097,1402,1754,14,1055
Bethany Beach,17,17,2008,2008,2008,2008,4019278261,7709623974,1839,2689,4669,4885,301,23210
Beaufort,4,4,2004,2004,2001,2001,169184694,251075962,3462,3195,3099,3099,32,2491
Port Laudania,786,34,2003,2005,2003,2003,2575346685,3271480514,223,687,1087,1013,896,68621
Lynnhaven Roads,17,11,2004,2000,2007,2009,1041725985,1764218886,462,2963,4820,5429,126,9631
Oregon,31,26,2000,2000,2003,2003,134977051,212380894,220,219,218,219,15,1099
Lenard Harbour,7,7,1984,1984,1988,1988,5328947,5460370,346,708,1522,1691,25,1909
Alexandria Bay,8,6,1999,2000,2001,2001,14414374,20852563,218,266,201,199,5,365
El Segundo,56,43,2012,2011,2011,2011,16373077056,30949340881,3038,4413,4362,4391,1559,120246
South Padre Island,48,23,2002,2003,2012,2013,298945695,453420553,241,686,1348,1505,65,4906
Buzzards Bay,4,3,1989,1997,1973,1976,33334667,14739995,1039,2396,1155,1229,22,1645
Port Costa,6,5,2006,2006,2008,2008,792200504,1460862823,2034,2588,3115,3183,99,7590
New Iberia,28,28,1987,1987,1982,1992,32925770,24625065,875,2571,2910,2129,98,7332
Manistique,22,13,1973,1980,1975,1975,49920390,83652823,146,168,186,176,8,627
Fairport Harbor,17,8,1969,1976,1972,1973,32723354,49233016,150,185,148,148,9,676
Oswego,43,14,1982,1989,1998,1999,34155052,48004964,129,229,127,129,10,749
Cleveland,124,38,1984,1989,1985,1983,161825790,234435410,149,215,196,201,53,3968
Berkeley,30,25,2012,2011,2012,2012,8544751679,3248983479,4991,4802,5051,4692,415,32090
Friday Harbor,15,12,1979,1976,1976,1985,168206556,16633677,128,2442,4953,2760,93,6985
Coos Bay,112,50,1989,1998,2008,2008,8215594269,10633522162,555,4251,4590,4619,647,49852
Mukilteo,9,9,1977,1977,2001,1987,46129367,16238047,2271,4186,2968,2947,56,4182
Hannibal,2,2,1978,1978,1976,1976,4874,4756,14,14,15,14,0,1
Petersburg,13,11,1973,1975,1972,1974,8254918,2691571,229,348,247,278,32,2422
Hunts Point,5,5,1996,1996,2010,2012,1688041,2841495,91,469,460,485,4,299
Westport,19,19,2008,2008,2013,2013,2548447109,4460114691,4399,4346,4946,5018,228,17624
Sacramento,27,24,2011,2011,2011,2011,2235862005,3516279954,2977,3676,3555,3449,236,18137
Presque Isle,31,17,1961,1966,1974,1972,56133229,90647406,126,1436,161,150,11,836
Cape Henry,12,12,2004,2004,2008,2008,1070560687,1223425026,1765,1979,2065,2345,107,7600
Ship Island,12,11,2005,2005,2006,2006,212810536,247467250,456,496,885,878,28,2092
Wood River,2,2,2008,2008,2017,2017,9469938,14736877,458,458,410,409,1,96
Edmonds,3,3,1971,1971,1973,1973,121206685,44426653,12581,12566,13180,14829,68,5075
Togiak,7,7,1999,1999,2005,2006,250659567,381171208,3277,3495,3559,3629,80,6067
Philadelphia,11,11,2008,2008,2012,2011,980489421,1739936266,2510,2311,2476,2481,94,7155
Seal Beach,35,35,2010,2010,2012,2012,5348525932,9400285662,1922,2412,2237,2537,617,47156
New London,8,8,1988,1988,1992,1992,186562444,236238638,739,7172,4025,3656,51,3895
Laurel,2,2,2008,2008,2012,2012,1306366199,2529918815,4200,4200,7078,7146,101,7774
Lewes,8,8,2010,2010,2013,2013,217384553,379839722,807,948,952,947,20,1533
Sitka,43,21,1991,1984,1999,1980,1357395359,218924522,763,1719,850,1339,587,44294
Manasquan,1,1,2017,2017,2017,2017,817296,861282,108,108,108,108,0,14
Bath,1,1,1992,1992,1992,1992,3924131,978941,8367,8367,8367,8367,11,822
Yonkers,10,8,1992,1996,2013,2014,29160543,45555988,469,536,879,905,8,641
Ingleside,134,50,2005,2007,2011,2011,5827896553,8932324752,1364,2803,2935,3152,806,60799
Mentor Harbor,3,3,2005,2005,2005,2005,4955256,6803466,157,211,195,190,5,393
Ogdensburg,49,34,1997,2000,2003,2003,82347019,120289034,175,205,202,202,44,3324
Palacios,3,3,2011,2011,2009,2009,37205157,58142400,882,1189,1203,1178,8,631
Riverside,13,13,2007,2007,2009,2009,1024978451,1697089288,3094,2717,2796,3204,115,8826
Newportville,6,5,2010,2010,2010,2010,315005049,521862776,1337,1822,1454,1454,29,2195
Cape Charles,26,26,2006,2006,2010,2011,3680629818,5975735849,1682,2458,2778,2544,265,19463
Kuluk Bay,6,5,1992,1992,1991,1992,63255915,72399371,2086,2145,2121,2124,37,2804
Kiska,4,4,1990,1990,1991,1991,44373179,50339615,2495,2540,2401,3146,19,1429
St. James,8,8,2008,2008,2010,2010,760225408,1197839052,1860,3890,4831,4791,115,8896
Mount Desert,67,4,1997,1998,2000,1999,5187227,2527838,109,392,211,159,11,796
Howland Hook,124,67,2006,2006,2008,2008,12506029761,19728539230,1371,2241,2022,1903,1241,94949
Cape May,2,2,1980,1980,1980,1980,6691,5533,16,16,17,16,10,745
Brownsville,30,28,2003,2003,2003,2003,492926910,787553292,593,908,863,877,85,6484
Hill Air Force Base,1,1,2018,2018,2018,2018,178058394,289657580,7512,7512,7512,7512,15,1127
Vallejo,6,6,1980,1980,1997,1982,16701790,2277895,3007,5786,8347,3116,29,2144
Port Richmond,74,42,1998,1998,2003,2003,2109443899,3297145050,1496,2337,2678,2663,412,31431
Youngstown,7,6,1990,1995,1983,1983,18087155,28189190,158,135,147,148,2,167
Baraga,1,1,1959,1959,1959,1959,13270393,20474545,716,716,716,716,1,95
Atka,2,2,1984,1984,1992,1993,12068503,14219428,6421,6421,2593,2491,12,940
Golden Meadow,6,6,2002,2002,2002,2002,409364718,473221387,2451,2735,4284,4099,92,7058
Searsport,40,24,2006,2003,2003,2003,1370375191,1921265891,396,3162,2139,1966,168,12733
Pensacola,29,10,2004,2004,2008,2009,530622722,792569142,823,1718,1526,1613,84,6409
Belle Harbor,6,5,2002,2001,2007,2007,225083187,383887382,502,490,824,884,22,1646
Miami,325,27,1990,1985,1991,1992,317220109,407181554,603,615,500,510,146,10978
Pearl Harbor,22,17,1989,1992,1997,2000,1264476083,874058866,3522,3240,4039,3280,302,23160
Winchester Bay,1,1,1973,1973,1973,1973,58225,35190,489,489,489,489,4,312
Mccord,4,4,1976,1976,1972,1972,2286194,2698793,2048,3783,2401,3576,12,877
Coeymans,6,6,1993,1993,2008,2008,200966670,313829650,1198,1823,2864,2927,25,1886
Barbers Point Terminal,51,46,2006,2005,2008,2008,16030298359,29299759213,5085,5713,5592,5685,1260,96697
Port Manatee,142,54,2000,2005,2004,2005,5455394511,7652409102,1127,2692,2470,2759,1041,80124
Block Island,8,8,1987,1987,2003,1992,314026563,104661015,2559,13020,3852,1919,86,6542
New Haven,37,35,2005,2005,2009,2009,1845171169,2968769719,1497,1968,2532,2565,248,18995
Estero,2,2,1992,1992,2009,2009,70915520,110358641,2220,2220,3530,3552,9,653
Rose Inlet,5,5,2000,2000,2008,2008,272499028,446659052,3579,3080,3449,3453,34,2614
Woodmere,16,16,2007,2007,2004,2004,409478497,721597712,56,633,511,610,53,4009
Indialantic,7,5,2006,2004,2009,2009,455931177,280321140,294,1196,620,2536,73,5613
Tatoosh Island,20,14,1988,1989,2006,2007,75398255,37186742,155,397,198,180,19,1410
Sand Point,6,6,1970,1970,1968,1968,968432,770567,751,690,723,659,31,2303
South Chicago,19,18,1997,1997,2002,2002,150096267,237489571,424,526,518,518,25,1895
Eastport,27,19,2006,2006,2008,2008,2114699927,2980525452,3027,2864,3310,3449,227,17468
Marblehead,5,5,2007,2007,2010,2009,537027569,346328507,3120,3094,1890,1529,47,3383
Ludington,12,4,1965,1960,1948,1946,5900738,7758730,316,281,214,215,16,1177
Portland Me,205,55,2006,2004,2009,2009,2641719233,3039627837,411,895,634,829,599,45155
Grand Haven,7,6,1969,1972,1963,1963,22380906,45414691,280,286,280,280,5,350
Holland,7,2,1946,1948,1946,1946,23762817,34526208,291,289,293,293,4,290
Lorain,15,9,1987,1979,1988,1987,61454310,86937511,176,361,240,238,9,643
Marquette,9,6,1968,1968,1975,1972,19643647,35657195,150,161,158,154,6,484
Bay City,22,11,1978,1972,1981,1980,107461252,211381137,196,181,191,192,11,857
Lakeside Marblehead,3,2,1947,1948,1952,1953,2512822,2985894,150,195,160,151,2,162
Tottenville (Staten),35,29,2007,2008,2008,2008,1832596849,3045351308,2026,2338,2655,2692,283,21697
Hyannis,5,5,1987,1987,1983,1968,39829630,19403484,2700,24561,5611,6148,137,10268
Muskegon,6,5,1962,1965,1955,1953,13597783,20782550,276,4937,530,359,19,1424
Fort Calhoun,1,1,2007,2007,2007,2007,96872656,184237164,2444,2444,2444,2444,8,581
Newfane,7,6,1993,1997,2008,2008,9680850,14556056,117,136,147,154,2,167
Newport,18,18,1998,1998,2007,2008,392417334,328866652,958,1545,1978,1484,102,7720
Crockett,9,9,2009,2009,2012,2012,199899577,309739590,980,996,1188,1240,24,1813
Barber'S Point,36,30,2006,2006,2009,2009,4201490832,6981826333,4502,6652,4401,4304,559,42957
Boutte,21,20,2007,2007,2010,2010,2586863246,4436466990,3318,4026,4466,4463,252,19438
Cut Off,7,7,2004,2004,2008,2008,1025864291,1858124608,5138,4345,4597,4593,112,8596
Uyak,9,6,1991,1995,2001,2004,672521,474347,105,170,175,169,26,1935
Port Madison,3,2,1990,1990,1989,1989,10004725,3617864,1743,2785,3700,3924,24,1833
Rockport,2,2,1980,1980,1979,1979,5388260,8531983,122,122,123,123,1,69
North Wildwood,8,8,2009,2009,2009,2009,1177776475,2196604814,1953,2196,2356,2375,97,7410
Kailua,8,8,2002,2002,2002,2003,898913687,108924595,2240,1575,1876,1806,238,18340
Ohioview,1,1,1969,1969,1969,1969,65347,56451,342,342,342,342,1,88
Everett,30,21,2004,2003,2011,2012,860123366,1140827127,3209,2844,2642,2537,149,11397
Falmouth,5,4,2005,2007,2010,2015,74786574,92311883,2477,1896,1405,1086,18,1365
Bolinas,1,1,1997,1997,1997,1997,127710,53494,40,40,40,40,0,20
Georgetown,2,2,1981,1981,1981,1981,78733,35999,93,93,133,99,3,218
Klawock,8,7,2002,2004,2013,2013,503788464,798434760,4220,3362,4534,4527,51,3946
Mackinaw City,5,3,1997,1992,2015,2016,12793882,15471315,211,289,419,450,3,254
Vashon Island,1,1,2016,2016,2016,2016,8581006,15924366,194,194,194,194,1,75
